kind,date,amount,mode_price,area,year,weekno
なましいたけ,20220319,16532,102.5,各地_岩手,2022,11
なましいたけ,20220322,27135,97.0,各地_岩手,2022,12
なましいたけ,20220323,9411,102.5,各地_岩手,2022,12
なましいたけ,20220324,11210,102.5,各地_岩手,2022,12
なましいたけ,20220325,11443,102.5,各地_岩手,2022,12
なましいたけ,20220326,14626,97.0,各地_岩手,2022,12
なましいたけ,20220328,18807,97.0,各地_岩手,2022,13
なましいたけ,20220329,15515,91.5,各地_岩手,2022,13
なましいたけ,20220331,18189,97.0,各地_岩手,2022,13
なましいたけ,20220401,12606,86.0,千葉_各地_岩手,2022,13
なましいたけ,20220402,16559,86.0,各地_岩手,2022,13
なましいたけ,20220404,18190,91.5,各地_岩手,2022,14
なましいたけ,20220405,16234,86.0,各地_岩手,2022,14
なましいたけ,20220407,14514,91.5,各地_岩手,2022,14
なましいたけ,20220408,12378,91.5,各地_岩手,2022,14
なましいたけ,20220409,17487,81.0,各地_岩手,2022,14
なましいたけ,20220411,18613,91.5,各地_岩手,2022,15
なましいたけ,20220412,15684,86.0,各地_岩手,2022,15
なましいたけ,20220414,17177,91.5,各地_岩手,2022,15
なましいたけ,20220415,11630,86.0,各地_岩手,2022,15
なましいたけ,20220416,14011,91.5,各地_岩手,2022,15
なましいたけ,20220418,20483,91.5,各地_岩手,2022,16
なましいたけ,20220419,15941,91.5,各地_岩手,2022,16
なましいたけ,20220421,12321,91.5,各地_岩手,2022,16
なましいたけ,20220422,9976,91.5,各地_岩手,2022,16
なましいたけ,20220423,11889,97.0,各地_岩手,2022,16
なましいたけ,20220425,14583,97.0,各地_岩手,2022,17
なましいたけ,20220426,12708,97.0,各地_岩手,2022,17
なましいたけ,20220428,12995,97.0,各地_岩手,2022,17
なましいたけ,20220429,10493,102.5,各地_岩手,2022,17
なましいたけ,20220430,11983,102.5,各地_岩手,2022,17
なましいたけ,20220502,19101,102.5,各地_岩手,2022,18
なましいたけ,20220506,25848,102.5,各地_岩手,2022,18
なましいたけ,20220507,11360,102.5,各地_岩手,2022,18
なましいたけ,20220509,15897,108.0,各地_岩手,2022,19
なましいたけ,20220510,15409,102.5,各地_岩手,2022,19
なましいたけ,20220512,12757,108.0,各地_岩手,2022,19
なましいたけ,20220513,10321,102.5,各地_岩手,2022,19
なましいたけ,20220514,12000,102.5,各地_岩手,2022,19
なましいたけ,20220516,14245,97.0,各地_岩手,2022,20
なましいたけ,20220517,12639,97.0,各地_岩手,2022,20
なましいたけ,20220519,10722,97.0,各地_岩手,2022,20
なましいたけ,20220520,9367,102.5,各地_岩手,2022,20
なましいたけ,20220521,9108,97.0,各地_岩手,2022,20
なましいたけ,20220523,13145,97.0,各地_岩手,2022,21
なましいたけ,20220524,12022,102.5,各地_岩手,2022,21
なましいたけ,20220526,12176,97.0,各地_岩手,2022,21
なましいたけ,20220527,11120,97.0,各地_岩手,2022,21
なましいたけ,20220528,10633,102.5,各地_岩手,2022,21
なましいたけ,20220530,13789,97.0,各地_岩手,2022,22
なましいたけ,20220531,13562,91.5,各地_岩手,2022,22
なましいたけ,20220901,8994,124.0,各地_秋田,2022,35
なましいたけ,20220902,9076,119.0,各地_秋田,2022,35
なましいたけ,20220903,8056,119.0,各地_秋田,2022,35
なましいたけ,20220905,10746,119.0,各地_秋田,2022,36
なましいたけ,20220906,11609,119.0,千葉_各地_秋田,2022,36
なましいたけ,20220908,11031,135.0,各地_秋田,2022,36
なましいたけ,20220909,9060,108.0,千葉_各地_秋田,2022,36
なましいたけ,20220910,11100,108.0,千葉_各地_秋田,2022,36
なましいたけ,20220912,10367,130.0,千葉_各地_秋田,2022,37
なましいたけ,20220913,13376,108.0,千葉_各地_秋田,2022,37
なましいたけ,20220915,11745,108.0,千葉_各地_秋田,2022,37
なましいたけ,20220916,9462,119.0,千葉_各地_秋田,2022,37
なましいたけ,20220917,12109,108.0,千葉_各地_秋田,2022,37
なましいたけ,20220920,18469,119.0,千葉_各地_秋田,2022,38
なましいたけ,20220922,12146,119.0,千葉_各地_秋田,2022,38
なましいたけ,20220923,8442,119.0,千葉_各地_秋田,2022,38
なましいたけ,20220924,11087,119.0,千葉_各地_秋田,2022,38
なましいたけ,20220926,11640,119.0,千葉_各地_秋田,2022,39
なましいたけ,20220927,11529,119.0,千葉_各地_秋田,2022,39
なましいたけ,20220929,12016,119.0,千葉_各地_秋田,2022,39
なましいたけ,20220930,8933,119.0,千葉_各地_秋田,2022,39
なましいたけ,20221001,10926,119.0,千葉_各地_秋田,2022,39
なましいたけ,20221003,14019,130.0,千葉_各地_秋田,2022,40
なましいたけ,20221004,12454,119.0,千葉_各地_秋田,2022,40
なましいたけ,20221006,14071,119.0,千葉_各地_秋田,2022,40
なましいたけ,20221007,13941,108.0,千葉_各地_秋田,2022,40
なましいたけ,20221008,14285,119.0,千葉_各地_秋田,2022,40
なましいたけ,20221011,24433,119.0,千葉_各地_秋田,2022,41
なましいたけ,20221012,10285,119.0,千葉_各地_秋田,2022,41
なましいたけ,20221013,11561,119.0,千葉_各地_秋田,2022,41
なましいたけ,20221014,13958,119.0,千葉_各地_秋田,2022,41
なましいたけ,20221015,15818,119.0,千葉_各地_秋田,2022,41
なましいたけ,20221017,19437,119.0,千葉_各地_秋田,2022,42
なましいたけ,20221018,19797,108.0,千葉_各地_秋田,2022,42
なましいたけ,20221020,20423,140.0,千葉_各地_秋田,2022,42
なましいたけ,20221021,16087,119.0,千葉_各地_秋田,2022,42
なましいたけ,20221022,16623,108.0,千葉_各地_秋田,2022,42
なましいたけ,20221024,18769,119.0,千葉_各地_秋田,2022,43
なましいたけ,20221025,15991,119.0,千葉_各地_秋田,2022,43
なましいたけ,20221027,16836,108.0,千葉_各地_秋田,2022,43
なましいたけ,20221028,13174,119.0,千葉_各地_秋田,2022,43
なましいたけ,20221029,16189,119.0,千葉_各地_秋田,2022,43
なましいたけ,20221031,18631,119.0,千葉_各地_秋田,2022,44
なましいたけ,20221101,15214,119.0,千葉_各地_秋田,2022,44
なましいたけ,20221102,15447,119.0,千葉_各地_秋田,2022,44
なましいたけ,20221104,22020,124.0,各地_秋田,2022,44
なましいたけ,20221105,18630,119.0,千葉_各地_秋田,2022,44
なましいたけ,20221107,18718,119.0,千葉_各地_秋田,2022,45
なましいたけ,20221108,15614,108.0,千葉_各地_秋田,2022,45
なましいたけ,20221110,16165,108.0,千葉_各地_秋田,2022,45
なましいたけ,20221111,13417,119.0,千葉_各地_秋田,2022,45
なましいたけ,20221112,16737,108.0,千葉_各地_秋田,2022,45
なましいたけ,20221114,16807,108.0,千葉_各地_秋田,2022,46
なましいたけ,20221115,16078,108.0,千葉_各地_秋田,2022,46
なましいたけ,20221117,17121,129.5,各地_秋田,2022,46
なましいたけ,20221118,16246,108.0,千葉_各地_秋田,2022,46
なましいたけ,20221119,16863,108.0,千葉_各地_秋田,2022,46
なましいたけ,20221121,16619,119.0,千葉_各地_秋田,2022,47
なましいたけ,20221122,15365,108.0,千葉_各地_秋田,2022,47
なましいたけ,20221124,17699,108.0,千葉_各地_秋田,2022,47
なましいたけ,20221125,14276,108.0,千葉_各地_秋田,2022,47
なましいたけ,20221126,17477,108.0,千葉_各地_秋田,2022,47
なましいたけ,20221128,17937,108.0,千葉_各地_秋田,2022,48
なましいたけ,20221129,16399,108.0,千葉_各地_秋田,2022,48
なましいたけ,20221201,18271,151.0,各地_秋田,2022,48
なましいたけ,20221202,15213,108.0,千葉_各地_秋田,2022,48
なましいたけ,20221203,16960,124.5,各地_秋田,2022,48
なましいたけ,20221205,19692,151.0,各地_秋田,2022,49
なましいたけ,20221206,15865,108.0,千葉_各地_秋田,2022,49
なましいたけ,20221208,16703,108.0,千葉_各地_秋田,2022,49
なましいたけ,20221209,13531,108.0,千葉_各地_秋田,2022,49
なましいたけ,20221210,17003,108.0,千葉_各地_秋田,2022,49
なましいたけ,20221212,18005,108.0,千葉_各地_秋田,2022,50
なましいたけ,20221213,17338,108.0,千葉_各地_秋田,2022,50
なましいたけ,20221215,16960,119.0,千葉_各地_秋田,2022,50
なましいたけ,20221216,13815,119.0,千葉_各地_秋田,2022,50
なましいたけ,20221217,16734,129.5,各地_秋田,2022,50
なましいたけ,20221219,18595,119.0,千葉_各地_秋田,2022,51
なましいたけ,20221220,17157,119.0,千葉_各地_秋田,2022,51
なましいたけ,20221222,17951,119.0,千葉_各地_秋田,2022,51
なましいたけ,20221223,14278,119.0,千葉_各地_秋田,2022,51
なましいたけ,20221224,17728,130.0,千葉_各地_秋田,2022,51
なましいたけ,20221226,24879,140.0,千葉_各地_秋田,2022,52
なましいたけ,20221227,22546,151.0,千葉_各地_秋田,2022,52
なましいたけ,20221228,20079,162.0,千葉_各地_秋田,2022,52
なましいたけ,20221229,29086,162.0,千葉_各地_秋田,2022,52
なましいたけ,20230105,51739,119.0,千葉_各地_岩手,2023,1
なましいたけ,20230106,12226,119.0,千葉_各地_岩手,2023,1
なましいたけ,20230107,16156,119.0,千葉_各地_岩手,2023,1
なましいたけ,20230110,20962,108.0,千葉_各地_岩手,2023,2
なましいたけ,20230111,10134,119.0,千葉_各地_岩手,2023,2
なましいたけ,20230112,12394,119.0,千葉_各地_岩手,2023,2
なましいたけ,20230113,11628,108.0,千葉_各地_岩手,2023,2
なましいたけ,20230114,16216,97.0,千葉_各地_岩手,2023,2
なましいたけ,20230116,15121,97.0,千葉_各地_岩手,2023,3
なましいたけ,20230117,14033,97.0,千葉_各地_岩手,2023,3
なましいたけ,20230119,15773,97.0,千葉_各地_岩手,2023,3
なましいたけ,20230120,12031,108.0,千葉_各地_岩手,2023,3
なましいたけ,20230121,16814,108.0,千葉_各地_岩手,2023,3
なましいたけ,20230123,15722,108.0,千葉_各地_岩手,2023,4
なましいたけ,20230124,15855,130.0,千葉_各地_岩手,2023,4
なましいたけ,20230126,15478,108.0,千葉_各地_岩手,2023,4
なましいたけ,20230127,13947,97.0,千葉_各地_岩手,2023,4
なましいたけ,20230128,18381,108.0,千葉_各地_岩手,2023,4
なましいたけ,20230130,15595,130.0,千葉_各地_岩手,2023,5
なましいたけ,20230131,15083,108.0,千葉_各地_岩手,2023,5
なましいたけ,20230202,17090,108.0,千葉_各地_岩手,2023,5
なましいたけ,20230203,12281,97.0,千葉_各地_岩手,2023,5
なましいたけ,20230204,17299,108.0,千葉_各地_岩手,2023,5
なましいたけ,20230206,14417,108.0,千葉_各地_岩手,2023,6
なましいたけ,20230207,14854,97.0,千葉_各地_岩手,2023,6
なましいたけ,20230209,16639,108.0,千葉_各地_岩手,2023,6
なましいたけ,20230210,17278,97.0,千葉_各地_岩手,2023,6
なましいたけ,20230213,21291,108.0,千葉_各地_岩手,2023,7
なましいたけ,20230214,15696,97.0,千葉_各地_岩手,2023,7
なましいたけ,20230216,14729,97.0,千葉_各地_岩手,2023,7
なましいたけ,20230217,9759,97.0,千葉_各地_岩手,2023,7
なましいたけ,20230218,14422,97.0,千葉_各地_岩手,2023,7
なましいたけ,20230220,13541,97.0,千葉_各地_岩手,2023,8
なましいたけ,20230221,12753,97.0,千葉_各地_岩手,2023,8
なましいたけ,20230222,12170,108.0,千葉_各地_岩手,2023,8
なましいたけ,20230224,13933,97.0,千葉_各地_岩手,2023,8
なましいたけ,20230225,15201,119.0,千葉_各地_岩手,2023,8
なましいたけ,20230227,13843,97.0,千葉_各地_岩手,2023,9
なましいたけ,20230228,14996,97.0,千葉_各地_岩手,2023,9
なましいたけ,20230302,15428,108.0,千葉_各地_秋田,2023,9
なましいたけ,20230303,12244,108.0,千葉_各地_秋田,2023,9
なましいたけ,20230304,13941,108.0,千葉_各地_秋田,2023,9
なましいたけ,20230306,13771,108.0,千葉_各地_秋田,2023,10
なましいたけ,20230307,13946,108.0,千葉_各地_秋田,2023,10
なましいたけ,20230309,15996,97.0,千葉_各地_秋田,2023,10
なましいたけ,20230310,12541,97.0,千葉_各地_秋田,2023,10
なましいたけ,20230311,14256,97.0,千葉_各地_秋田,2023,10
なましいたけ,20230313,13790,97.0,千葉_各地_秋田,2023,11
なましいたけ,20230314,14496,97.0,千葉_各地_秋田,2023,11
なましいたけ,20230316,14766,97.0,千葉_各地_秋田,2023,11
なましいたけ,20230317,12684,97.0,千葉_各地_秋田,2023,11
なましいたけ,20230318,13914,97.0,千葉_各地_秋田,2023,11
なましいたけ,20230320,14933,97.0,千葉_各地_秋田,2023,12
なましいたけ,20230322,13408,86.0,千葉_各地_秋田,2023,12
なましいたけ,20230323,12033,97.0,千葉_各地_秋田,2023,12
なましいたけ,20230324,12785,97.0,千葉_各地_秋田,2023,12
なましいたけ,20230325,13623,97.0,千葉_各地_秋田,2023,12
なましいたけ,20230327,14258,86.0,千葉_各地_秋田,2023,13
なましいたけ,20230328,13685,97.0,千葉_各地_秋田,2023,13
なましいたけ,20230330,15287,86.5,千葉_各地_秋田,2023,13
なましいたけ,20230331,13361,86.5,千葉_各地_秋田,2023,13
なましいたけ,20230401,13516,97.0,千葉_各地_秋田,2023,13
なましいたけ,20230403,12789,102.5,各地_秋田,2023,14
なましいたけ,20230404,11949,97.0,千葉_各地_秋田,2023,14
なましいたけ,20230406,13546,86.5,千葉_各地_秋田,2023,14
なましいたけ,20230407,13097,97.0,千葉_各地_秋田,2023,14
なましいたけ,20230408,14452,97.0,千葉_各地_秋田,2023,14
なましいたけ,20230410,14816,108.0,各地_秋田,2023,15
なましいたけ,20230411,14777,97.0,千葉_各地_秋田,2023,15
なましいたけ,20230413,15630,86.0,千葉_各地_秋田,2023,15
なましいたけ,20230414,14335,97.0,千葉_各地_秋田,2023,15
なましいたけ,20230415,13310,97.0,千葉_各地_秋田,2023,15
なましいたけ,20230417,11944,108.0,各地_秋田,2023,16
なましいたけ,20230418,11470,113.5,各地_秋田,2023,16
なましいたけ,20230420,13090,97.0,千葉_各地_秋田,2023,16
なましいたけ,20230421,9549,108.0,千葉_各地_秋田,2023,16
なましいたけ,20230422,11632,119.0,千葉_各地_秋田,2023,16
なましいたけ,20230424,12128,130.0,千葉_各地_秋田,2023,17
なましいたけ,20230425,11554,119.0,千葉_各地_秋田,2023,17
なましいたけ,20230427,12452,108.0,千葉_各地_秋田,2023,17
なましいたけ,20230428,11224,119.0,千葉_各地_秋田,2023,17
なましいたけ,20230501,20938,119.0,千葉_各地_秋田,2023,18
なましいたけ,20230502,14371,119.0,千葉_各地_秋田,2023,18
なましいたけ,20230506,26896,119.0,千葉_各地_秋田,2023,18
なましいたけ,20230508,11760,119.0,各地_秋田,2023,19
なましいたけ,20230509,11630,108.0,千葉_各地_秋田,2023,19
なましいたけ,20230511,12177,140.0,千葉_各地_秋田,2023,19
なましいたけ,20230512,9422,124.0,各地_秋田,2023,19
なましいたけ,20230513,9794,119.0,千葉_各地_秋田,2023,19
なましいたけ,20230515,11521,119.0,各地_秋田,2023,20
なましいたけ,20230516,10736,130.0,千葉_各地_秋田,2023,20
なましいたけ,20230518,14430,108.0,千葉_各地_秋田,2023,20
なましいたけ,20230519,8685,130.0,千葉_各地_秋田,2023,20
なましいたけ,20230520,9918,108.0,千葉_各地_秋田,2023,20
なましいたけ,20230522,10928,108.0,千葉_各地_秋田,2023,21
なましいたけ,20230523,9566,108.0,千葉_各地_秋田,2023,21
なましいたけ,20230525,11828,97.0,千葉_各地_秋田,2023,21
なましいたけ,20230526,7498,108.0,千葉_各地_秋田,2023,21
なましいたけ,20230527,9270,108.0,千葉_各地_秋田,2023,21
なましいたけ,20230529,10500,97.0,千葉_各地_秋田,2023,22
なましいたけ,20230530,9553,108.0,千葉_各地_秋田,2023,22
セルリー,20051201,15046,2940.0,静岡,2005,48
セルリー,20051202,15515,1680.0,静岡,2005,48
セルリー,20051203,18175,1522.5,愛知_静岡,2005,48
セルリー,20051205,14882,1680.0,静岡,2005,49
セルリー,20051206,14110,2625.0,静岡,2005,49
セルリー,20051207,17435,2940.0,静岡,2005,49
セルリー,20051208,16992,1365.0,静岡,2005,49
セルリー,20051209,17251,2100.0,静岡,2005,49
セルリー,20051210,13362,1260.0,各地_愛知_静岡,2005,49
セルリー,20051212,11392,2178.75,愛知_静岡,2005,50
セルリー,20051213,15914,1995.0,各地_愛知_静岡,2005,50
セルリー,20051215,19608,1890.0,各地_愛知_静岡,2005,50
セルリー,20051216,17916,1785.0,静岡,2005,50
セルリー,20051217,16669,1575.0,静岡,2005,50
セルリー,20051219,20231,1890.0,静岡,2005,51
セルリー,20051220,16952,1785.0,静岡,2005,51
セルリー,20051221,23317,1680.0,静岡,2005,51
セルリー,20051222,29330,1522.5,愛知_静岡,2005,51
セルリー,20051224,16796,1785.0,静岡,2005,51
セルリー,20051225,18106,1995.0,静岡,2005,51
セルリー,20051226,16322,2205.0,静岡,2005,52
セルリー,20051227,18370,1785.0,各地_愛知_静岡,2005,52
セルリー,20051228,21131,1995.0,静岡,2005,52
セルリー,20051229,16927,2205.0,静岡,2005,52
セルリー,20060105,32472,2205.0,静岡,2006,1
セルリー,20060106,26106,1785.0,愛知_静岡,2006,1
セルリー,20060107,23340,1890.0,静岡,2006,1
セルリー,20060110,20088,1995.0,静岡,2006,2
セルリー,20060111,18294,1890.0,静岡,2006,2
セルリー,20060112,17893,1995.0,静岡,2006,2
セルリー,20060113,17170,1995.0,静岡,2006,2
セルリー,20060114,16157,2205.0,静岡,2006,2
セルリー,20060116,16775,2310.0,静岡,2006,3
セルリー,20060117,20336,2467.5,各地_静岡,2006,3
セルリー,20060119,24237,2415.0,愛知_静岡,2006,3
セルリー,20060120,25705,2310.0,愛知_静岡,2006,3
セルリー,20060121,25395,2152.5,愛知_静岡,2006,3
セルリー,20060123,22530,2205.0,愛知_静岡,2006,4
セルリー,20060124,22537,1995.0,愛知_静岡,2006,4
セルリー,20060126,15413,2152.5,愛知_静岡,2006,4
セルリー,20060127,20676,2205.0,愛知_静岡,2006,4
セルリー,20060128,20966,2310.0,愛知_静岡,2006,4
セルリー,20060130,17150,2283.75,愛知_静岡,2006,5
セルリー,20060131,16318,2730.0,愛知_静岡,2006,5
セルリー,20060201,23825,2520.0,愛知_静岡,2006,5
セルリー,20060202,21369,2625.0,静岡,2006,5
セルリー,20060203,19545,2572.5,愛知_静岡,2006,5
セルリー,20060204,20206,2415.0,静岡,2006,5
セルリー,20060206,22161,2441.25,愛知_静岡,2006,6
セルリー,20060207,21088,2625.0,静岡,2006,6
セルリー,20060208,21197,2388.75,愛知_静岡,2006,6
セルリー,20060209,21838,2231.25,愛知_静岡,2006,6
セルリー,20060210,25676,2520.0,静岡,2006,6
セルリー,20060213,20492,2415.0,愛知_静岡,2006,7
セルリー,20060214,24583,2362.5,愛知_静岡,2006,7
セルリー,20060216,25335,2415.0,各地_愛知_静岡,2006,7
セルリー,20060217,26923,2205.0,静岡,2006,7
セルリー,20060218,27748,2493.75,各地_静岡,2006,7
セルリー,20060220,19766,2546.25,各地_静岡,2006,8
セルリー,20060221,20636,2572.5,各地_静岡,2006,8
セルリー,20060223,22299,2625.0,静岡,2006,8
セルリー,20060224,18824,2362.5,各地_静岡,2006,8
セルリー,20060225,19039,2205.0,静岡,2006,8
セルリー,20060227,15952,2835.0,静岡,2006,9
セルリー,20060228,17340,2257.5,各地_静岡,2006,9
セルリー,20060301,15346,2415.0,千葉_各地_静岡,2006,9
セルリー,20060302,20353,3045.0,千葉_各地_静岡,2006,9
セルリー,20060303,21218,2415.0,千葉_各地_静岡,2006,9
セルリー,20060304,22423,3045.0,千葉_各地_静岡,2006,9
セルリー,20060306,18921,2625.0,千葉_各地_静岡,2006,10
セルリー,20060307,18510,2625.0,静岡,2006,10
セルリー,20060309,20528,2520.0,静岡,2006,10
セルリー,20060310,28947,2625.0,静岡,2006,10
セルリー,20060311,45816,3255.0,静岡,2006,10
セルリー,20060313,21999,2625.0,千葉_各地_静岡,2006,11
セルリー,20060314,17861,2835.0,千葉_各地_静岡,2006,11
セルリー,20060316,26238,2730.0,千葉_各地_静岡,2006,11
セルリー,20060317,23588,2520.0,千葉_各地_静岡,2006,11
セルリー,20060318,24456,2835.0,千葉_各地_静岡,2006,11
セルリー,20060320,25725,2310.0,千葉_各地_静岡,2006,12
セルリー,20060322,26853,2415.0,千葉_各地_静岡,2006,12
セルリー,20060323,20017,2625.0,千葉_各地_静岡,2006,12
セルリー,20060324,23096,2310.0,千葉_各地_静岡,2006,12
セルリー,20060325,20753,2625.0,千葉_各地_静岡,2006,12
セルリー,20060327,20511,2625.0,千葉_各地_静岡,2006,13
セルリー,20060328,17309,2730.0,各地_静岡,2006,13
セルリー,20060329,17793,2835.0,各地_静岡,2006,13
セルリー,20060330,14750,2572.5,各地_静岡,2006,13
セルリー,20060331,16664,2310.0,各地_静岡,2006,13
セルリー,20060401,15036,2467.5,各地_静岡,2006,13
セルリー,20060403,15599,2467.5,各地_静岡,2006,14
セルリー,20060404,12636,2782.5,各地_静岡,2006,14
セルリー,20060405,14877,2887.5,各地_静岡,2006,14
セルリー,20060406,13737,3150.0,静岡,2006,14
セルリー,20060407,20668,2625.0,各地_茨城_静岡,2006,14
セルリー,20060408,19887,3150.0,各地_茨城_静岡,2006,14
セルリー,20060410,23614,3360.0,各地_茨城_静岡,2006,15
セルリー,20060411,20447,3045.0,各地_茨城_静岡,2006,15
セルリー,20060413,22180,3045.0,各地_茨城_静岡,2006,15
セルリー,20060414,24322,2835.0,各地_茨城_静岡,2006,15
セルリー,20060415,24033,2940.0,各地_茨城_静岡,2006,15
セルリー,20060417,25889,3360.0,各地_茨城_静岡,2006,16
セルリー,20060418,26552,3150.0,各地_茨城_静岡,2006,16
セルリー,20060420,24645,3465.0,各地_茨城_静岡,2006,16
セルリー,20060421,22008,3990.0,各地_茨城_静岡,2006,16
セルリー,20060422,22844,3990.0,各地_茨城_静岡,2006,16
セルリー,20060424,21340,4515.0,各地_茨城_静岡,2006,17
セルリー,20060425,20596,4515.0,各地_茨城_静岡,2006,17
セルリー,20060426,26240,4515.0,各地_茨城_静岡,2006,17
セルリー,20060427,29471,4095.0,各地_茨城_静岡,2006,17
セルリー,20060428,35981,2310.0,静岡,2006,17
セルリー,20060501,25572,2520.0,各地_静岡,2006,18
セルリー,20060502,25369,2520.0,各地_静岡,2006,18
セルリー,20060505,23175,2835.0,各地_長野_静岡,2006,18
セルリー,20060506,26681,2703.75,各地_静岡,2006,18
セルリー,20060508,17594,2625.0,各地_静岡,2006,19
セルリー,20060509,16259,3990.0,静岡,2006,19
セルリー,20060511,17472,2835.0,静岡,2006,19
セルリー,20060512,18486,3045.0,各地_静岡,2006,19
セルリー,20060513,21043,2992.5,各地_静岡,2006,19
セルリー,20060515,15354,2730.0,各地_静岡,2006,20
セルリー,20060516,16017,2625.0,静岡,2006,20
セルリー,20060517,13994,2520.0,静岡,2006,20
セルリー,20060518,16982,2415.0,静岡,2006,20
セルリー,20060519,17474,2940.0,長野_静岡,2006,20
セルリー,20060520,16179,3412.5,長野_静岡,2006,20
セルリー,20060522,19579,4515.0,長野,2006,21
セルリー,20060523,16881,3465.0,各地_長野_静岡,2006,21
セルリー,20060525,15252,3465.0,各地_長野_静岡,2006,21
セルリー,20060526,15168,3570.0,各地_長野_静岡,2006,21
セルリー,20060527,17379,3885.0,長野_静岡,2006,21
セルリー,20060529,14640,4095.0,各地_長野_静岡,2006,22
セルリー,20060530,15063,3885.0,長野_静岡,2006,22
セルリー,20060531,14871,3990.0,各地_長野_静岡,2006,22
セルリー,20061201,15905,1260.0,静岡,2006,48
セルリー,20061202,17344,1365.0,静岡,2006,48
セルリー,20061204,14560,1260.0,静岡,2006,49
セルリー,20061205,17362,1365.0,静岡,2006,49
セルリー,20061206,17468,1575.0,静岡,2006,49
セルリー,20061207,17203,1575.0,静岡,2006,49
セルリー,20061208,17686,1470.0,静岡,2006,49
セルリー,20061209,17732,2100.0,静岡,2006,49
セルリー,20061211,12131,1575.0,静岡,2006,50
セルリー,20061212,16932,1680.0,静岡,2006,50
セルリー,20061214,19303,1680.0,各地_愛知_静岡,2006,50
セルリー,20061215,17039,1575.0,静岡,2006,50
セルリー,20061216,22195,1575.0,静岡,2006,50
セルリー,20061218,16844,1443.75,愛知_静岡,2006,51
セルリー,20061219,21710,1890.0,静岡,2006,51
セルリー,20061220,23759,1575.0,愛知_静岡,2006,51
セルリー,20061221,36182,1627.5,愛知_静岡,2006,51
セルリー,20061222,34085,1890.0,愛知_静岡,2006,51
セルリー,20061224,19557,2205.0,静岡,2006,51
セルリー,20061225,16647,1785.0,静岡,2006,52
セルリー,20061226,18282,1785.0,静岡,2006,52
セルリー,20061227,16963,2100.0,静岡,2006,52
セルリー,20061228,21760,1890.0,静岡,2006,52
セルリー,20061229,18606,2205.0,静岡,2006,52
セルリー,20070105,19498,2415.0,静岡,2007,1
セルリー,20070106,25184,2310.0,静岡,2007,1
セルリー,20070109,21248,2336.25,愛知_静岡,2007,2
セルリー,20070110,19257,2310.0,静岡,2007,2
セルリー,20070111,21572,2310.0,静岡,2007,2
セルリー,20070112,19391,1732.5,各地_静岡,2007,2
セルリー,20070113,27009,1785.0,各地_静岡,2007,2
セルリー,20070115,17713,1732.5,各地_静岡,2007,3
セルリー,20070116,21854,1785.0,各地_静岡,2007,3
セルリー,20070118,21117,2205.0,静岡,2007,3
セルリー,20070119,18005,2100.0,静岡,2007,3
セルリー,20070120,22996,2205.0,静岡,2007,3
セルリー,20070122,17337,2205.0,静岡,2007,4
セルリー,20070123,21867,2205.0,静岡,2007,4
セルリー,20070125,23862,2100.0,静岡,2007,4
セルリー,20070126,24378,2100.0,静岡,2007,4
セルリー,20070127,24444,2100.0,静岡,2007,4
セルリー,20070129,16785,2205.0,静岡,2007,5
セルリー,20070130,17173,2205.0,静岡,2007,5
セルリー,20070131,19138,2100.0,静岡,2007,5
セルリー,20070201,19018,2100.0,静岡,2007,5
セルリー,20070202,20836,2100.0,静岡,2007,5
セルリー,20070203,18965,2205.0,静岡,2007,5
セルリー,20070205,20121,2205.0,静岡,2007,6
セルリー,20070206,19741,2205.0,静岡,2007,6
セルリー,20070207,23787,2100.0,静岡,2007,6
セルリー,20070208,21428,2100.0,静岡,2007,6
セルリー,20070209,21029,2205.0,静岡,2007,6
セルリー,20070210,30831,2205.0,静岡,2007,6
セルリー,20070213,23650,2625.0,静岡,2007,7
セルリー,20070214,27569,1785.0,静岡,2007,7
セルリー,20070215,22539,1890.0,静岡,2007,7
セルリー,20070216,20265,1995.0,静岡,2007,7
セルリー,20070217,21885,2100.0,静岡,2007,7
セルリー,20070219,22576,1890.0,各地_愛知_静岡,2007,8
セルリー,20070220,23232,1995.0,静岡,2007,8
セルリー,20070222,27421,1890.0,静岡,2007,8
セルリー,20070223,25301,1890.0,静岡,2007,8
セルリー,20070224,34447,1995.0,静岡,2007,8
セルリー,20070226,20686,2205.0,静岡,2007,9
セルリー,20070227,18176,2205.0,静岡,2007,9
セルリー,20070301,20208,3465.0,静岡,2007,9
セルリー,20070302,23052,3123.75,各地_静岡,2007,9
セルリー,20070303,25006,2520.0,静岡,2007,9
セルリー,20070305,26992,2730.0,静岡,2007,10
セルリー,20070306,22802,2520.0,静岡,2007,10
セルリー,20070307,23990,2520.0,静岡,2007,10
セルリー,20070308,23799,2940.0,静岡,2007,10
セルリー,20070309,19184,2415.0,静岡,2007,10
セルリー,20070310,22577,2520.0,静岡,2007,10
セルリー,20070312,18795,2205.0,静岡,2007,11
セルリー,20070313,19206,2310.0,静岡,2007,11
セルリー,20070315,23085,2310.0,静岡,2007,11
セルリー,20070316,24180,2415.0,静岡,2007,11
セルリー,20070317,21241,2415.0,静岡,2007,11
セルリー,20070319,22628,2730.0,静岡,2007,12
セルリー,20070320,16802,2835.0,静岡,2007,12
セルリー,20070322,21655,2940.0,静岡,2007,12
セルリー,20070323,15403,2940.0,静岡,2007,12
